UserID,UserName,Age,Gender,Email,TotalCoursesEnrolled,UniqueCategoriesEnrolled,AverageCoursesPerCategory,EnrollmentFrequency,TotalSpending,AverageSpending,Cat_Artificial Intelligence,Cat_Business,Cat_Cybersecurity,Cat_Data Science,Cat_Design,Cat_Digital Marketing,Cat_Finance,Cat_Machine Learning,Cat_Marketing,Cat_Programming,Cat_Project Management,Cat_Web Development,Level_Advanced,Level_Beginner,Level_Intermediate,AverageCourseRating,DiversityScore,LearningDepthIndex,Cluster
U02256,shardin,16,Female,johnsonjeff@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U02257,mariecastillo,19,Female,jamesrogers@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,1.0,0.0,0
U02258,gordonjulie,21,Male,ismith@hotmail.com,16,10,1.6,1.5189873417721518,1617.15,101.071875,0,2,2,1,2,0,1,1,2,2,1,2,7,4,5,3.14,0.625,0.5,1
U02259,barbaramccoy,32,Female,toddnelson@gmail.com,2,2,1.0,1.935483870967742,119.04,59.52,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2.95,1.0,0.0,0
U02260,oevans,16,Female,nunezashley@yahoo.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U02261,lawrence64,26,Male,wilsonheather@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U02262,lindamartinez,31,Female,thomas31@gmail.com,3,3,1.0,0.4326923076923077,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,3.61,1.0,1.0,0
U02263,rick09,29,Female,stricklandshelia@yahoo.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U02264,hannahstewart,28,Female,jonathan91@yahoo.com,2,2,1.0,1.5789473684210529,415.51,207.755,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.195,1.0,1.0,0
U02265,anne55,33,Male,jennifer40@yahoo.com,2,2,1.0,1.875,394.26,197.13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1.745,1.0,1.0,0
U02266,holly07,21,Male,bblair@gmail.com,1,1,1.0,30.0,490.9,490.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.55,1.0,1.0,0
U02267,vgilmore,19,Male,johnsonmelissa@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U02268,jessicajohnson,29,Female,edwardsjudy@gmail.com,2,2,1.0,0.8,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2.305,1.0,0.0,0
U02269,ashley22,32,Male,ejohnson@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U02270,middletonjames,21,Male,jreed@hotmail.com,3,3,1.0,0.4347826086956521,487.92,162.64,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,3.313333333333333,1.0,0.3333333333333333,0
U02271,martinezmichelle,20,Male,madisongriffin@yahoo.com,2,2,1.0,1.5789473684210529,57.32,28.66,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4.595000000000001,1.0,0.0,0
U02272,gregory53,23,Female,hardylaura@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U02273,timothy26,28,Male,wturner@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U02274,jenna07,16,Male,victoria09@hotmail.com,2,2,1.0,0.24,177.34,88.67,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,4.17,1.0,0.0,0
U02275,lrobinson,23,Female,lrios@outlook.com,2,2,1.0,0.6521739130434783,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.725,1.0,0.0,0
U02276,joseph36,34,Female,ywaters@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U02277,ljones,28,Male,kenneth59@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U02278,reneecurry,20,Male,fryjennifer@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.01,1.0,0.0,0
U02279,nmcdonald,29,Female,lisa39@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,1.0,1.0,0
U02280,timothywalker,26,Female,kcannon@gmail.com,2,2,1.0,0.3448275862068966,415.51,207.755,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.775,1.0,1.0,0
U02281,zdavid,34,Male,carolynchan@outlook.com,1,1,1.0,30.0,276.37,276.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72,1.0,0.0,0
U02282,xwalsh,25,Female,amy33@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U02283,kristi24,16,Male,jesse44@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.0,1.0,0
U02284,tylerjessica,28,Male,terrychristopher@yahoo.com,13,8,1.625,1.652542372881356,1127.89,86.76076923076923,1,2,0,0,2,2,1,1,0,1,0,3,5,7,1,3.045384615384616,0.6153846153846154,1.1666666666666667,1
U02285,garciaeric,28,Female,lauralawrence@hotmail.com,2,2,1.0,0.2926829268292683,177.34,88.67,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3.385,1.0,0.5,0
U02286,erin17,32,Female,rodney02@outlook.com,1,1,1.0,30.0,326.02,326.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.69,1.0,0.0,0
U02287,stonedana,22,Male,mitchell70@outlook.com,1,1,1.0,30.0,212.39,212.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U02288,hvega,32,Female,danwebb@hotmail.com,15,10,1.5,1.4150943396226416,1437.73,95.84866666666667,1,1,2,2,2,0,0,1,1,2,1,2,5,5,5,3.002,0.6666666666666666,0.8333333333333334,1
U02289,vanessa26,15,Male,richard84@gmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,0
U02290,jennifer26,25,Male,smithlori@outlook.com,15,10,1.5,1.3595166163141994,1052.32,70.15466666666666,1,2,1,1,2,0,2,1,3,1,0,1,7,3,5,3.046666666666667,0.6666666666666666,0.375,1
U02291,shelleypeters,31,Female,amy97@hotmail.com,2,2,1.0,0.217391304347826,57.32,28.66,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,4.765000000000001,1.0,0.0,0
U02292,michelle07,30,Male,williamsandrea@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U02293,susan33,30,Female,cunninghambrian@hotmail.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U02294,richardmathews,26,Male,boyermelissa@hotmail.com,1,1,1.0,30.0,53.86,53.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.47,1.0,1.0,0
U02295,karen59,33,Male,bishopjohn@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.65,1.0,1.0,0
U02296,markruiz,27,Female,jasonmacias@hotmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U02297,nicholas54,28,Male,donaldnelson@outlook.com,1,1,1.0,30.0,472.28,472.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.74,1.0,1.0,0
U02298,william10,22,Female,inichols@hotmail.com,1,1,1.0,30.0,119.04,119.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.75,1.0,0.0,0
U02299,millstodd,35,Female,jessica19@yahoo.com,2,2,1.0,0.594059405940594,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,4.13,1.0,2.0,0
U02300,mccluremary,35,Male,john38@gmail.com,15,9,1.6666666666666667,1.3157894736842104,1511.0,100.73333333333332,0,0,2,1,3,1,1,0,1,2,2,2,4,7,4,2.9766666666666666,0.6,1.4,1
U02301,mary05,18,Female,sjohnson@hotmail.com,13,8,1.625,1.326530612244898,547.67,42.128461538461536,1,0,2,4,1,2,0,1,1,1,0,0,1,7,5,3.435384615384616,0.6153846153846154,3.5,1
U02302,adamsheather,30,Male,erica01@hotmail.com,2,2,1.0,2.8571428571428568,285.05,142.525,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.935,1.0,1.0,0
U02303,dave44,34,Male,dmiller@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U02304,tracy30,21,Male,lisaallen@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U02305,hlee,19,Female,meyerchristopher@hotmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U02306,elane,18,Female,vanessa85@gmail.com,13,9,1.4444444444444444,1.5,1824.4,140.33846153846156,1,2,0,0,2,2,1,2,0,1,1,1,4,7,2,3.303076923076923,0.6923076923076923,1.4,1
U02307,fieldsbarbara,22,Male,tanya86@gmail.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
U02308,farrellfaith,15,Female,mcmahonpaul@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.98,1.0,0.0,0
U02309,butlerjohn,23,Female,jimenezgina@hotmail.com,3,2,1.5,2.25,95.21,31.736666666666668,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,2.543333333333333,0.6666666666666666,0.0,0
U02310,alexandernichols,15,Male,cindyjones@gmail.com,1,1,1.0,30.0,0.78,0.78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U02311,marshallderek,23,Female,usingh@yahoo.com,3,2,1.5,0.6428571428571429,117.68,39.22666666666667,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,3.426666666666667,0.6666666666666666,0.0,0
U02312,andrewwallace,28,Male,carlosmiller@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U02313,fmccullough,24,Female,greerlindsay@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U02314,weaverkimberly,29,Male,williamsalison@gmail.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U02315,marissawright,34,Male,timothy02@gmail.com,14,8,1.75,1.381578947368421,888.7900000000001,63.48500000000001,2,2,0,2,0,1,3,0,2,0,1,1,3,7,4,3.3264285714285715,0.5714285714285714,1.75,1
U02316,ryanjones,31,Female,jesse37@outlook.com,2,2,1.0,1.5384615384615383,415.61,207.805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.685,1.0,0.0,0
U02317,ashleyjefferson,18,Male,marypeterson@yahoo.com,2,2,1.0,0.5660377358490566,57.32,28.66,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3.375,1.0,0.0,0
U02318,kaylaedwards,24,Female,bryan70@gmail.com,1,1,1.0,30.0,285.05,285.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,1.0,1.0,0
U02319,zstokes,24,Female,sgordon@yahoo.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
U02320,warrennicole,17,Male,sanchezjason@outlook.com,3,3,1.0,0.7258064516129032,212.39,70.79666666666667,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,2.73,1.0,0.0,0
U02321,bberger,26,Female,johnstonkimberly@yahoo.com,2,2,1.0,0.4054054054054054,589.96,294.98,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3.655,1.0,0.5,0
U02322,alexander51,28,Female,alex67@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U02323,rrodriguez,29,Female,mark56@gmail.com,1,1,1.0,30.0,37.89,37.89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.3,1.0,0.0,0
U02324,destiny85,34,Female,jimenezgregory@hotmail.com,3,3,1.0,0.335820895522388,326.02,108.67333333333332,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,2.773333333333333,1.0,0.0,0
U02325,charles25,15,Male,gcarney@hotmail.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U02326,laurenmartinez,32,Male,brianpierce@hotmail.com,2,1,2.0,1.25,580.49,290.245,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.615,0.5,1.0,0
U02327,richard59,29,Male,psavage@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.65,1.0,1.0,0
U02328,wmorris,22,Female,katherinemason@gmail.com,3,3,1.0,0.4736842105263158,415.51,138.50333333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,3.276666666666667,1.0,0.0,0
U02329,julie53,35,Male,dpowell@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.11,1.0,0.0,0
U02330,grace46,29,Female,jeremy44@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.32,1.0,1.0,0
U02331,xschwartz,25,Female,yfuller@hotmail.com,2,2,1.0,0.8955223880597015,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1.325,1.0,0.5,0
U02332,griffinjon,23,Male,johnsonashley@hotmail.com,2,2,1.0,2.8571428571428568,277.15,138.575,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,3.305,1.0,0.0,0
U02333,heatherwilcox,32,Female,theresa63@outlook.com,3,3,1.0,0.3180212014134276,415.51,138.50333333333333,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3.2099999999999995,1.0,0.5,0
U02334,qcooper,23,Female,xcoleman@hotmail.com,2,2,1.0,0.5504587155963303,0.78,0.39,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,4.34,1.0,0.0,0
U02335,bbean,25,Female,rfloyd@gmail.com,1,1,1.0,30.0,0.78,0.78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U02336,xjones,17,Female,kylerodriguez@yahoo.com,14,9,1.5555555555555556,1.4482758620689655,1228.11,87.72214285714287,1,0,1,2,1,1,4,1,0,1,2,0,4,3,7,2.6392857142857147,0.6428571428571429,0.6,1
U02337,zunigacassandra,18,Female,david03@gmail.com,13,6,2.1666666666666665,1.1854103343465046,1676.03,128.92538461538462,1,3,0,0,0,0,0,0,2,3,3,1,5,6,2,2.924615384615384,0.4615384615384615,1.0,1
U02338,cobbkatherine,29,Female,brenda04@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U02339,jacobsonpatrick,33,Female,alexandrawalker@gmail.com,1,1,1.0,30.0,285.05,285.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,1.0,1.0,0
U02340,christineyates,20,Male,carnold@outlook.com,2,2,1.0,1.2244897959183672,37.89,18.945,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3.015,1.0,0.0,0
U02341,jonathangarcia,17,Male,jamesryan@gmail.com,13,9,1.4444444444444444,1.2828947368421053,957.45,73.65,2,0,2,1,1,0,1,1,2,0,2,1,4,5,4,3.5846153846153848,0.6923076923076923,1.0,1
U02342,djenkins,21,Male,gomezelizabeth@outlook.com,2,2,1.0,0.4958677685950413,89.59,44.795,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.245,1.0,0.0,0
U02343,sarah37,29,Male,jonesbeth@outlook.com,4,3,1.3333333333333333,1.1111111111111112,559.88,139.97,0,0,0,0,0,1,0,2,0,0,1,0,3,1,0,2.35,0.75,0.25,0
U02344,william94,26,Male,andrewwhite@yahoo.com,14,9,1.5555555555555556,1.2612612612612613,1335.99,95.42785714285716,2,1,0,2,0,2,1,0,1,1,2,2,5,6,3,3.01,0.6428571428571429,1.0,1
U02345,sherrylambert,31,Male,rvega@gmail.com,13,8,1.625,1.4772727272727273,1047.8,80.6,0,1,2,0,1,1,1,3,0,3,1,0,7,4,2,3.1500000000000004,0.6153846153846154,0.5,1
U02346,mistychan,34,Male,fernando37@hotmail.com,1,1,1.0,30.0,394.26,394.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,1.0,0.0,0
U02347,maryterry,27,Male,misty50@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U02348,sarahdean,20,Male,richardsonnicholas@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U02349,hmcguire,27,Male,jennifersanchez@gmail.com,14,9,1.5555555555555556,1.3636363636363638,1028.3,73.45,0,1,2,0,1,3,1,1,2,0,1,2,5,6,3,3.3842857142857143,0.6428571428571429,1.0,1
U02350,matthew42,31,Female,melinda98@outlook.com,2,2,1.0,0.3333333333333333,295.02,147.51,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3.23,1.0,0.0,0
U02351,cindyking,22,Female,colleen26@hotmail.com,2,2,1.0,1.0169491525423728,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3.17,1.0,2.0,0
U02352,atkinslisa,30,Female,powellsean@gmail.com,3,2,1.5,0.2752293577981651,299.57,99.85666666666668,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,3.62,0.6666666666666666,1.0,0
U02353,zleonard,16,Male,ialvarez@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U02354,melinda15,29,Female,allison85@outlook.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U02355,kathryn89,32,Female,eileenmason@hotmail.com,1,1,1.0,30.0,119.04,119.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.75,1.0,0.0,0
U02356,wjimenez,35,Male,stevencampbell@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U02357,tanya99,28,Female,malloryturner@yahoo.com,2,2,1.0,0.8450704225352113,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2.79,1.0,0.0,0
U02358,cruzzachary,22,Male,palmerwhitney@yahoo.com,4,4,1.0,0.4477611940298507,1066.84,266.71,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,3.205,1.0,0.6666666666666666,0
U02359,martinstacey,32,Female,singhlisa@yahoo.com,2,2,1.0,12.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2.58,1.0,1.0,0
U02360,martin48,18,Female,william32@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U02361,timothyperez,26,Female,jennifer23@hotmail.com,2,2,1.0,1.0,327.99,163.995,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2.265,1.0,1.0,0
U02362,julie09,33,Female,christopher48@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U02363,lisaschmidt,15,Male,madeline47@yahoo.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U02364,andrewjackson,29,Female,john07@outlook.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U02365,nstanton,34,Female,vancefrank@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U02366,willierichardson,19,Female,hector56@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U02367,ccooper,25,Male,carterkristina@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U02368,amanda92,31,Male,kbarnes@yahoo.com,4,4,1.0,0.3726708074534161,451.37,112.8425,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,3.2525,1.0,0.0,0
U02369,jennifer31,16,Male,jonathanjenkins@yahoo.com,2,2,1.0,0.3,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3.465,1.0,0.5,0
U02370,zray,24,Male,curtiswendy@gmail.com,14,11,1.2727272727272727,1.1898016997167138,1092.76,78.05428571428571,1,2,0,2,1,1,1,1,2,1,1,1,4,4,6,3.1721428571428576,0.7857142857142857,0.8,1
U02371,nicole03,34,Female,vellis@gmail.com,12,8,1.5,1.0027855153203342,1569.7,130.80833333333334,2,2,2,1,2,1,0,1,0,1,0,0,4,4,4,2.833333333333333,0.6666666666666666,0.8,1
U02372,kevinmunoz,35,Male,travislewis@outlook.com,3,3,1.0,0.3448275862068966,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,4.4,1.0,1.0,0
U02373,tommymiller,22,Male,robert31@gmail.com,2,2,1.0,1.7647058823529411,487.92,243.96,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3.62,1.0,0.0,0
U02374,herreradavid,22,Male,chadtrujillo@gmail.com,3,2,1.5,0.6976744186046512,0.78,0.26,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,4.3566666666666665,0.6666666666666666,0.0,0
U02375,jamesvelazquez,33,Female,loriolson@yahoo.com,1,1,1.0,30.0,276.37,276.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72,1.0,0.0,0
U02376,sharon88,19,Female,qshaffer@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U02377,cnavarro,35,Male,kristinhines@gmail.com,2,2,1.0,0.4918032786885246,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3.795,1.0,0.5,0
U02378,kevin20,23,Male,michaelbruce@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U02379,billydonovan,20,Male,williamstracy@outlook.com,2,2,1.0,0.2439024390243902,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3.065,1.0,0.0,0
U02380,stephenyoung,24,Female,codyperez@outlook.com,3,3,1.0,0.2623906705539359,720.28,240.09333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2.453333333333333,1.0,1.0,0
U02381,hhale,31,Female,anthonyorr@yahoo.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U02382,tiffany23,32,Male,torreschristopher@gmail.com,1,1,1.0,30.0,490.9,490.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.55,1.0,1.0,0
U02383,ewilson,21,Male,oarmstrong@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U02384,oliverlori,22,Male,cochranjason@gmail.com,3,3,1.0,0.8411214953271028,119.04,39.68,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2.5066666666666664,1.0,2.0,0
U02385,laurasullivan,30,Male,anna98@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U02386,anna29,35,Male,smithkim@hotmail.com,4,4,1.0,0.5150214592274678,299.57,74.8925,0,0,0,1,1,0,0,1,0,1,0,0,0,3,1,4.2075,1.0,3.0,0
U02387,jacobhall,31,Male,vmcbride@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U02388,donald35,23,Male,austin14@hotmail.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U02389,edward86,33,Male,uperry@hotmail.com,2,2,1.0,2.8571428571428568,177.34,88.67,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3.52,1.0,0.0,0
U02390,jmurphy,28,Female,brooksjames@hotmail.com,2,1,2.0,0.4511278195488721,472.28,236.14,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3.585,0.5,1.0,0
U02391,tinathomas,20,Female,jonathanwagner@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U02392,jacobsonjason,21,Male,kjordan@hotmail.com,2,2,1.0,0.3191489361702128,212.39,106.195,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3.3,1.0,0.0,0
U02393,angela68,18,Male,daniel11@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.32,1.0,1.0,0
U02394,edwardscolton,35,Male,hicksbrian@outlook.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U02395,bcox,32,Female,lrobles@outlook.com,3,3,1.0,0.7377049180327868,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,4.3500000000000005,1.0,2.0,0
U02396,jody90,16,Female,vhanson@gmail.com,1,1,1.0,30.0,212.39,212.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U02397,qalvarado,22,Male,campbellmichelle@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U02398,richardsonstephen,26,Female,qwalters@hotmail.com,2,2,1.0,0.594059405940594,248.88,124.44,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.545,1.0,0.5,0
